temperature,humidity,ph,nitrogen,phosphorus,potassium,light_intensity,days_planted,nutrient_dose,mist_interval,growth_status,stage,days_to_harvest
21.084844859190753,40.38266730168102,6.854532273166288,53.88006225881303,68.98893615431479,78.77910441202918,45941.594878026466,21.99754604017236,1.6813840842065422,10.0638388897695,Stressed,Vegetative,17.650846480944903
25.495128632644757,53.20696412483359,7.430457420467603,65.41188658091316,61.90250253945187,135.8727459036082,12725.175211891872,35.189665364695955,0.0,11.943818254004483,Stressed,Mature,2.8235085500023884
23.638900372842315,45.54439584264969,6.497678775838102,149.20606045630416,30.801527989647596,112.9168939138459,33570.5169562971,25.97210587831203,0.0,9.724140266154523,Stressed,Mature,14.159629823340726
20.824582803960837,54.31162523646645,5.604284330228295,93.68728629050861,103.43748970002855,78.05097879441874,23109.08451948007,36.2367843598376,0.0,10.041202279971124,Stressed,Mature,4.745109709294727
27.237057894447588,49.73738119906186,5.819137574804107,192.70793276007166,40.04033893985125,82.75515523972851,14230.919261737949,18.861985897678956,0.0,9.513895045582068,Stressed,Vegetative,21.862091902308663
17.789877213040835,41.568601366125655,5.799589808229918,115.4090918138457,119.5932538129583,127.78088435996328,33244.35790014827,12.934050883719515,0.0,9.8071640219738,Stressed,Vegetative,28.29055570886699
20.842892970704362,90.01172805233271,5.816235819158129,114.40472305837655,99.56626427200635,106.00711781474583,18568.434553528437,10.567660899774095,0.0,11.920051998676739,Optimal,Vegetative,31.552505842377148
22.327236865873836,40.452272226389034,6.682410432779539,151.7119265286397,82.2009015845863,120.20212488055783,22911.214094510433,5.92564279829387,0.0,9.205536458380292,Stressed,Seedling,33.97979762859128
24.12139968434072,80.4845179385397,6.327019820226041,165.13528434592843,43.91457759674377,58.998198529022595,35350.4364755038,1.655843502328126,0.0,12.297086587907073,Optimal,Seedling,43.985401257687485
30.703519227860273,48.36813378057341,5.96356044521661,121.33381071877048,76.38536742539223,134.43720066741025,58685.44899664108,2.391705705753206,0.0,10.020165593226027,Stressed,Seedling,38.505666831211705
18.993475643167194,90.172629209978,5.3727244218217916,82.10013525675862,53.4997866772028,78.44695826980416,44212.750340177794,12.194947220976639,1.433160289477217,13.511653055475765,Stressed,Vegetative,28.601361199092068
25.284688768272233,89.10377667744372,5.055347907355364,165.99629640884325,52.70902720887625,114.38335205892079,23981.089907841237,12.52856674550565,0.0,13.040803924725056,Stressed,Vegetative,28.253151478089897
26.848291377240848,75.96456305030915,5.547086693969232,98.05269123104414,104.65763244442368,53.761579029041044,29120.302628768826,17.180303806494482,0.0,10.74880603890206,Stressed,Vegetative,23.62912524715584
15.929008254399955,76.97287823903329,5.2686785099217035,76.26661539407864,64.25799815634912,78.57042893883605,30306.657616048862,26.622781705777747,2.0028363820070316,10.688039991138476,Stressed,Mature,14.175373370437041
27.150897038028766,40.29365280833287,6.963612577130599,144.746028488752,70.56514230517237,117.86407516799702,17681.881167218857,34.16847908094273,0.0,11.269162352313899,Stressed,Mature,7.922885115070535
18.41048247374583,94.16793613624812,5.281244894534714,63.568050048552564,105.86682640021064,72.90473587483007,18032.709442984036,8.896725362644077,0.0,10.609840656709808,Stressed,Seedling,26.091501286279488
16.30103185970559,88.28079319666979,6.810570593267091,195.70290126290823,37.90115631469583,145.63746360997806,17419.736174368223,34.166167946954516,0.0,12.442279109911576,Stressed,Mature,5.346630219039074
33.977710745066666,89.23084241515505,5.964146724440207,144.85958966182054,83.51560677819447,119.34740793321045,36083.206886845845,6.254528750611549,0.0,9.637238312347765,Stressed,Seedling,30.45058170259327
34.31264066149119,76.25844953779796,5.18344597435944,197.88432813826338,82.0394113235734,144.43340719561547,43709.30433698541,44.49121293104429,0.0,10.7844828329277,Stressed,Mature,0.0
31.16794696232922,58.963281075999504,7.031825123578964,100.83401352179541,68.26931123400077,87.44688427013449,39536.03423054133,12.826520238717602,0.07579784801178835,8.874502279285966,Stressed,Vegetative,24.354873600261875
21.092275383467413,89.15067569997645,6.449076425591533,195.6807741785597,104.67971772816837,44.078217114961,58888.359272667425,37.680075661686715,0.0,13.479920523639029,Optimal,Mature,0.738982933133201
16.95344228012768,56.03343104831558,5.589403782158932,71.83433715929354,114.86010552021234,109.13679560261232,16293.728612882594,8.5709622550119,0.0,11.338794323651417,Stressed,Seedling,30.097871111254264
28.684660530243136,70.94913488382116,7.236702935831669,56.10421585205427,71.88022757222497,80.70322032704468,59323.72031513776,42.77892511967655,1.1450006977265663,12.19040211675963,Stressed,Mature,0.0
23.803049874792027,45.48520347891353,5.113145784676378,54.94760906819038,71.05323458985598,93.7826051106824,33333.696694394595,37.198205334549534,0.750441244810468,9.995534163109578,Stressed,Mature,2.193031230554247
17.440764696895577,90.70755965730126,5.504549020494407,119.73055558988406,75.18573567036702,121.73322567072987,20931.639388856885,16.172516724616536,0.0,13.95058021366658,Stressed,Vegetative,19.633512210860108
24.903538202225405,47.74237517741673,6.880117319514652,62.45062962178922,95.08116277497554,124.07976004850461,57164.041300287856,18.966227674268453,0.0,8.811152160831073,Stressed,Vegetative,24.086587851181932
15.687770422304368,52.3693243151724,6.773444825774723,126.82518262514026,90.1254261629066,43.30676978389785,33430.66550722963,0.1727097085339241,0.0,12.034763262402665,Stressed,Seedling,40.671531476752314
33.186408041575646,70.69737869705182,5.723179234311195,99.12507552633508,50.05514542861984,132.3163207407536,27367.34776052602,11.314450994083463,0.0,10.08120584205265,Stressed,Vegetative,27.16191688276739
20.17559963200034,82.02511501171398,5.155062188381958,100.34434887111735,35.750581373940896,99.22226979472947,20690.50519089783,13.018340517837819,0.0,12.321574245379006,Stressed,Vegetative,28.127598642407563
28.25044568707964,74.06432182649644,7.145195180562359,145.34134948177547,115.43287168351104,106.803852798946,23393.772555790107,20.37324145319678,0.0,11.805684450268858,Stressed,Vegetative,20.275404150098925
21.23422152178822,52.76736520400859,5.784244095174756,74.46470092274302,53.49627837603339,75.75930222278231,58960.975511360964,6.257241629782501,1.8230129617295736,10.901510123449299,Stressed,Seedling,31.858647946485252
25.401360423556216,40.05186733901197,5.489283537320663,164.98300555095966,87.47370162215326,90.50005432006972,25198.671995238714,21.54450996550122,0.0,8.671853588595726,Stressed,Vegetative,19.868746621524394
25.934205586865595,81.64328191690916,6.2901545559024425,137.3046379667952,104.55942024693502,125.24501607751981,58890.29618798025,30.081081843866343,0.0,10.9992724762669,Optimal,Mature,9.493563400267744
18.69708911051054,94.18640292511014,7.275567998206118,187.24169432712665,57.02490754924676,133.20565635331104,26510.749330604358,16.70770341644933,0.0,11.781949311581343,Stressed,Vegetative,25.559309668153418
34.39169255529117,84.54522161683497,5.108866444608438,104.72609806512851,87.18900722912359,86.45274174015736,21570.923279428098,10.44878740044867,0.0,11.503395598444573,Stressed,Vegetative,28.580398341222082
30.50265646722229,65.31136399861384,6.9145102200772195,197.40724881006884,39.71102170343024,122.93410391815962,19168.209145092365,24.647241912925264,0.0,9.869595539826276,Stressed,Vegetative,12.649848672858623
33.78997883128378,89.70719937695085,6.431183069846773,136.3741470071035,117.29382999380947,70.96522020261256,30592.725263699853,1.3051756332124649,0.0,10.65757937356588,Stressed,Seedling,40.64742467218526
32.89654700855297,62.541622021509255,6.063622791379542,196.01029342813007,35.23424475455633,139.84271982130184,21840.322426751358,15.33768528494016,0.0,10.039949508319342,Stressed,Vegetative,24.201813942422465
26.957999576221702,68.87137463339072,6.860201110262651,54.0590981070673,69.43572064568787,113.17770866888384,44846.89819135265,23.741560930860633,0.0,10.510849787959259,Stressed,Vegetative,16.20928951600832
33.437484700462335,66.24213720676258,7.414561061104081,159.1964483618582,78.3137317854021,133.02238192802741,21988.586768198922,15.112926728933509,0.0,11.137269658026833,Stressed,Vegetative,25.418983683669282
16.76985004103839,64.61931299660387,5.573015527906728,172.49322864391044,101.14336007970276,97.25858227814169,51769.84224989346,15.544414174388749,0.0,12.339064160548483,Stressed,Vegetative,22.491958467201794
18.919657248382904,82.63549231116482,5.359118412680299,57.975993001473135,40.90156653651791,67.49311419783463,51700.56292440835,38.17334981867415,4.055241224193544,12.962710249077556,Stressed,Mature,1.2418907048023606
15.90454577821076,68.97228989982206,7.282204363056742,136.84544960243687,69.67271764696589,91.50773359763727,24276.318702403307,42.0296304237824,0.0,11.442909655126723,Stressed,Mature,0.0
21.506606615265287,57.41944171138688,6.672382693643259,170.29134403841726,56.97404125891072,85.77824733739848,47677.00652434149,37.232669130689644,0.0,11.430127577666621,Stressed,Mature,1.9776181191032562
22.77354579378964,54.19869922121631,6.0949650539049145,134.1558087834609,58.080964412400604,79.92598521281909,52877.29379897266,4.4490352535320135,0.4782035773922355,10.93598464228769,Stressed,Seedling,38.05034498126143
20.426980635477918,42.07610243320884,6.433148925660708,59.57203856082,100.09091244587258,65.4608497289774,39506.64219685733,13.038409997144832,0.219281648463544,8.844886016913069,Stressed,Vegetative,25.410033643365185
31.57475018303859,72.07573390356754,6.86403476294061,154.0170861347467,30.491485052864984,131.10005702557675,28316.620543202745,32.008246501124916,0.0,10.200162117988853,Stressed,Mature,6.340726556893939
22.135066533871786,52.64787784705688,6.932579746764294,59.0895372009963,97.41752772023696,50.36219935846726,32048.359335633955,43.84767577511962,1.4361261903023796,10.247584347477034,Stressed,Mature,0.0
20.618690193747614,48.14736571090107,7.299735452047411,172.62033425246577,102.93585871107956,146.50731158630006,49311.44325173909,10.902669681153629,0.0,11.840986228649976,Stressed,Vegetative,27.126870467865192
25.853921663164968,75.96064801052228,6.067106972239056,56.45512749600416,111.12260194578622,61.00296674773042,24665.87319984071,40.419471559018525,0.46753529119145915,10.792837580422004,Optimal,Mature,0.0
17.818484499495252,77.46650918018518,5.733527275048488,70.60960715155562,86.41936229074352,157.58483822218494,26723.1167188097,33.25567442233807,0.0,12.57389051566539,Stressed,Mature,8.113564748770122
31.043939615080795,81.36851907417163,6.599160666974605,91.26613857849028,60.01097954450171,158.6161657704489,18039.216812892537,44.25526648707895,0.0,12.264998792699394,Stressed,Mature,0.0
16.491012873595416,67.69672929862253,6.039319748198826,145.00471883912002,68.45112592939836,87.8064449489382,29952.62015065013,4.211346678378034,0.0,10.8131812177885,Stressed,Seedling,32.97843663835888
34.73773873201034,89.17300328621377,6.486496134872445,196.45386494469588,117.27624740586863,158.53852871587156,14325.756612474295,17.76355866868668,0.0,11.26428297070584,Stressed,Vegetative,20.80564684090078
30.444895385933147,91.49885143690253,6.049964496139875,67.67342789299016,109.3068143792267,144.28822207368717,26051.722049455573,21.51517510505252,0.0,13.56291697125896,Stressed,Vegetative,14.995859234439337
18.974313630683447,84.40540168858692,5.382489466695437,71.40615038208776,71.71733181894979,49.891633233599876,28673.969047392853,30.243718136006024,1.9453756430283538,10.75406980050273,Stressed,Mature,11.422293653325434
15.110442342472048,74.95764151045029,6.173566879147396,105.33055950514705,114.87567063998301,153.6794276354342,22773.956621206606,29.428741632380806,0.0,11.630011373027521,Stressed,Mature,12.66891448483078
31.309228569096682,56.70465244751537,6.727294554852582,175.43287066329805,104.0659387865813,45.10172630855131,15067.905956749408,40.78554051214038,0.0,9.97722900605992,Stressed,Mature,1.228284314148246
29.137146876952343,94.06197068911217,6.998209519169125,120.08464291262213,111.09808754938153,61.829715248692864,36083.36212807775,37.74029051647493,0.0,12.153715336282295,Stressed,Mature,2.2101552447732793
29.580143360819747,55.07748919555661,6.233315691991367,98.24159003837325,91.46795111183289,110.15146490160092,53254.05848777354,2.491770101228084,0.0,9.95327022635742,Stressed,Seedling,37.045243447533785
30.425406933718914,51.14613070947371,5.413094725526002,134.18057483132918,107.18886391157955,49.68846140800163,26782.23729002352,21.89430553544492,0.0,10.060480073469908,Stressed,Vegetative,16.98110603674443
16.480893034681806,64.31847625826205,6.036719274123579,89.0784796168625,110.25895272008931,59.40733083872427,21840.078571006932,18.31775535985948,0.09445348155796651,12.828791342901596,Stressed,Vegetative,18.63715323043703
22.169314570885454,43.12623138918136,6.965734822104245,110.17398608712814,38.28149260866043,154.41901445346866,24251.91088452517,44.871506393641866,0.0,9.993626917374497,Stressed,Mature,0.0
17.317381190502594,93.81719555694849,6.032148176542682,99.89077238480628,116.86952789945927,159.362546186513,53094.359065211844,19.22661874100211,0.0,12.884878001007808,Stressed,Vegetative,18.832828865739135
32.26206851751187,72.36384560290337,6.741326984010556,170.62115336219688,60.025178888765694,135.77638501363566,36390.37948038988,30.717861300120884,0.0,10.986617206916817,Stressed,Mature,5.189840082477256
27.46596253655116,70.63236504152964,6.268034204195224,188.63835896570012,69.590955862502,101.82512697576433,16539.51756353874,12.799324491025075,0.0,12.774966743272394,Optimal,Vegetative,29.830297710201474
21.617960497052984,76.0687953944846,5.603057812773492,163.93582882353678,101.27133832735338,148.03611228300105,45461.082452773124,27.65830301628196,0.0,12.24161404169567,Stressed,Mature,11.10698902310859
16.27116700572047,67.33630062774637,6.990376270057686,115.86253640449752,89.84066750152479,53.427852506028245,17718.446661672475,9.298488987829499,0.0,12.778522462936083,Stressed,Seedling,31.18905262519493
21.219646434313244,41.76349344019979,5.210533635176717,125.65024662449957,110.37539211924516,153.14702430940105,13012.220147111833,27.162299504232536,0.0,8.393018405601932,Stressed,Mature,12.548590558884003
21.503666440534943,73.67712088622181,6.312225706887876,68.76105408941535,66.0516375699095,82.18635129465187,22784.243824895864,39.06856073645915,0.7799218414251139,11.353895834079688,Optimal,Mature,3.1963981764827163
29.59212356676128,79.38956323260368,5.522227585608512,162.02970667018067,63.595934730854275,143.37872694798335,18404.508975838293,0.8657006150649199,0.0,9.796615026707576,Stressed,Seedling,36.191043005444776
27.751149427104263,62.92119833432292,5.167664071353439,139.4713519092566,32.85199645871877,120.20480871824691,40249.873718733405,22.706388429270568,0.0,10.386171935351937,Stressed,Vegetative,18.81952925825631
32.744254851526534,81.65125646391562,6.257334842708122,185.36599942061545,71.64528390026922,155.23291648668663,34228.32036700209,44.206678096037905,0.0,12.235083005168807,Stressed,Mature,0.0
24.444298503238986,52.48507146361313,6.248905389837309,80.09167153627298,95.16636932961978,143.76135373549818,46203.227524643364,7.166813510174403,0.0,8.888048168570572,Stressed,Seedling,33.74215472235069
17.391884918766035,52.17021250864012,6.767252254189302,163.9589182898918,57.106084586359444,146.54773762610876,35578.55251301229,8.253554762199979,0.0,12.606441572910114,Stressed,Seedling,30.937371855144843
29.2648957444599,48.87793432281657,6.861876732629762,152.70074925787844,71.64538623064573,115.81052273440366,30950.296760469384,21.187067449569437,0.0,9.51278354209453,Stressed,Vegetative,18.067772285745708
30.21570097233795,60.4597117884039,6.819478721732242,89.87683007146282,49.745799163675024,139.9790237171531,36310.93452188715,39.194693114710915,0.0,10.894183170247487,Stressed,Mature,2.6433062381953425
26.225543951389923,86.5856619463996,6.0238968322918875,150.10679593112377,99.55090252843146,130.85573809136062,31724.305654388892,25.324182424670145,0.0,12.73553360071986,Optimal,Mature,13.177256824202454
30.41934359909122,85.53516341819854,6.579224468066407,188.65600708649743,35.446040520703235,59.39477570846647,11854.344695701977,22.891889005676283,0.43157352555386597,13.230353584973518,Stressed,Vegetative,16.05436389192856
24.875911927287817,61.055331437992706,6.442363106609901,187.76539815006782,93.48447495004484,117.83162696238917,44034.955649812,3.9040676597079527,0.0,11.146282640395606,Optimal,Seedling,35.611433903708466
25.45465658763988,72.401530478913,6.053904390292299,157.9439861774212,64.10460105704851,57.78106558241903,58106.51631072277,43.289370655860644,0.0,10.20275227476161,Optimal,Mature,0.0
23.550820367170992,79.64489740612035,6.493031735464983,57.21096688010901,33.743646244840875,144.33473462626358,31101.67785180232,15.620216916586465,0.0,12.639620002354363,Optimal,Vegetative,23.84249356777279
15.508382534881903,53.26637260454126,7.368119691765656,180.83965059802424,106.81226285626072,47.91397592079622,31186.649188402334,11.33132184664032,0.0,8.441928269289757,Stressed,Vegetative,28.254301096248025
17.157828539866088,49.24775972421109,5.482234359203443,148.66679105068098,73.89496768630487,158.44560042319304,12288.443931862326,18.528477513437323,0.0,9.839264696213815,Stressed,Vegetative,22.84467549558451
15.628583713734685,93.4652796266771,7.264430239463816,96.56513797741016,83.93870726545163,88.07519993652538,54518.95423433741,18.63819727676189,0.0,12.529829861383993,Stressed,Vegetative,20.3080250347277
27.72820822527561,73.96565222652902,5.133638784957996,78.0875542558549,95.88276223720112,60.47552244417227,56456.06937314649,20.633989892762678,0.07306292900041472,8.821739618702512,Stressed,Vegetative,15.59631352122419
21.287119621526536,93.97786470085151,5.770973032254152,67.43057944959756,88.95669897010698,152.28099803934674,50656.95590070716,30.984219084562433,0.0,14.254222887937779,Stressed,Mature,9.07838968262181
25.171413823294056,58.5765792922726,5.720363121528821,57.535534888664145,95.77711837331505,45.451118347581755,15317.273577092834,39.05759558765093,1.896647314579529,11.740777614126097,Stressed,Mature,0.0
33.15132947852186,78.66674349857723,6.565912769702265,163.11548719261347,98.6053516120072,96.41267614107801,55011.184057696955,2.5790796057085292,0.0,11.069213051486027,Stressed,Seedling,35.04764146200594
19.9858445829775,52.243200009768074,5.328062379443226,85.37644984149131,83.02363775081497,132.4272553509403,11197.783169752043,22.084585410001736,0.0,11.59328849007308,Stressed,Vegetative,18.561435024366933
23.207658460712594,54.36600942006521,7.205869029599384,53.63794040648826,62.907404781698105,78.01005705180413,32228.71616181544,18.62901561717324,2.09033638835943,10.763835415089238,Stressed,Vegetative,22.09490290126107
30.111022770860973,68.15461666982932,7.071378521162603,109.5905977762984,51.88279347447084,103.46016038833613,35031.18270506973,0.4896050768470478,0.2734602514863217,11.26055523413725,Stressed,Seedling,40.73099571040264
19.57596330983245,57.57899690294391,6.630164549213195,122.39106208885084,111.26129129875085,124.04956195765624,51700.10505131695,36.74202529061259,0.0,12.183761027123618,Stressed,Mature,4.012321874135186
16.53959819657586,49.219186011232146,6.146034579480494,75.38453463501904,117.29323601743982,154.2371705201585,47542.96067269855,4.694094050432553,0.0,9.360829230451014,Stressed,Seedling,36.77637966067128
20.79502905827536,54.45843860941293,7.332390105355196,56.607250424382464,62.1896479588388,52.3243167125236,49854.84482499429,5.163660427815222,2.3081988047161834,11.558799220911332,Stressed,Seedling,35.50671332097045
18.22442574508009,41.96616169562255,7.07686638680139,78.36882246471033,40.107965616507016,58.86720444579037,53395.04747786873,2.1734288123266494,2.9847997277209513,11.40506055284596,Stressed,Seedling,41.87196979736272
33.59395304685146,78.74329918126176,6.248287870203113,151.86541427548616,50.02835944047881,101.06450742328803,33803.546024636285,9.018973521651773,0.0,9.987233742196281,Stressed,Seedling,33.92681131602845
31.16240759128834,67.06641613972239,6.754683386135778,62.33655158768096,90.36006113884707,90.21699533800563,49012.61767585857,7.956732669952421,0.0,10.005975987453029,Stressed,Seedling,32.51781761067764
27.66807513020847,45.18336865224891,6.417324880449211,133.25555458354907,45.564003296249766,89.29553928203997,13401.654720271947,15.653962623982268,0.0,8.717077158956515,Stressed,Vegetative,20.893701211490274
32.429211803754356,49.44316962206702,6.469855595970661,71.961798186225,100.21100457548893,75.63538035233839,32227.32113752694,29.66716774129634,0.16068622126481036,9.540376785153368,Stressed,Mature,14.073221598655683
31.07344153798229,45.63939959619542,5.827440173593678,79.3533760370629,113.07272158872422,107.28217582107473,11506.633743482056,2.443240243281556,0.0,9.565446019172299,Stressed,Seedling,37.022671800836385
18.731401177720716,73.69260445517321,6.155211511562242,108.9616824900048,116.72863635709625,145.99460033988595,55765.75326592971,38.71240920786539,0.0,12.007303532352715,Optimal,Mature,2.540486251501383
32.85117996979956,45.18156999868716,5.195303576974361,65.12380040805971,30.83929553774016,59.31092086454366,57920.68909764604,14.696037691045014,4.720582306751228,8.207540886682336,Stressed,Vegetative,26.24878471791232
25.786844838313016,81.4855283169369,5.8933717291614816,75.98052541733193,116.2338748458975,65.83435953949092,14196.95301440814,27.29732989823663,0.0,12.867376991224983,Optimal,Mature,12.469091627968625
31.14880310328125,41.12810056262151,6.739571288405379,102.34286171770313,96.61749772166559,120.49881973595029,36631.33222038802,0.5402300494839429,0.0,8.359704782418461,Stressed,Seedling,38.49916773769203
32.92182599846986,53.71566833977407,7.383040076265466,99.45035082475502,37.564520903742206,46.7437185144765,26256.980316843456,16.461356178076517,3.655476846405918,9.946248157440502,Stressed,Vegetative,22.849201783567622
21.360069499437277,88.9866671740549,7.4076602819075505,162.39072285135978,67.37164219008538,120.85170394756078,27126.714233143903,0.0922910357415746,0.0,13.101820448270827,Stressed,Seedling,34.546281210580666
17.201038490553536,79.51922249672353,6.389307172812229,61.21734576896365,93.00409271215582,77.73473810360048,32535.003068774233,7.445622310974749,1.672037526873804,10.544324256207197,Stressed,Seedling,30.218004811484953
19.558703250838832,44.013258310912825,6.516555629523955,179.0676103499515,116.10169433949444,82.9424717680018,16253.298262727536,20.15326937120933,0.0,10.579679532159496,Stressed,Vegetative,18.86502436548987
23.542155772525128,85.16193574668489,5.464302963752418,172.4348256109182,44.77272542502533,88.66592485874803,19038.509939195632,24.07893398773874,0.0,13.157482234303389,Stressed,Vegetative,16.021391178750115
31.36029531844986,67.11693168471126,6.738270270233826,164.89874595379075,41.495995373425856,81.95050737900578,38868.43300639724,6.881786987460554,0.0,10.205666832616128,Stressed,Seedling,34.30304207192891
32.21461166512687,86.57306649428561,5.176646981685965,96.40585436946986,72.51123479356906,140.9451545535439,10937.795471874415,33.53473249270436,0.0,12.0061761361819,Stressed,Mature,5.315655356463444
15.139042610623815,73.04068759477164,5.7117142144986115,173.4322678311181,117.12890043646404,153.5282148880371,39990.051100710036,8.505164948427204,0.0,11.46007538254413,Stressed,Seedling,32.85892775025525
25.214946051551316,77.50081676180723,6.670908368213606,77.42031204339212,117.42412937322095,105.76137703794261,25945.85938933347,5.213029147067578,0.0,12.407758959616089,Stressed,Seedling,34.329779102823935
23.348220062975578,94.64258582176394,5.775775328858723,68.66138087825423,50.51232669476184,109.82541986019272,51610.32074020008,15.004103074252846,0.7544443038186389,11.260297063528593,Stressed,Vegetative,24.274065714417258
19.442156209414605,52.778455025821,5.1246171852861355,56.7434500234231,58.74124331743116,48.45797296161222,40000.32538643419,24.814289864742896,3.210069069644067,10.672840068796067,Stressed,Vegetative,15.28949897543278
17.397307346673657,74.31700661187637,7.079676023377409,190.8965544508364,111.7228787080189,125.58303140332008,45404.56003560859,44.50058173888867,0.0,13.211028132520179,Stressed,Mature,0.0
21.75230342807256,65.3176764531569,5.775825017836407,96.20163465579105,96.13573417668577,110.09186475569008,15721.259061897266,18.84220783358176,0.0,12.270248018487193,Stressed,Vegetative,20.689304371165825
33.858194078250385,42.16985741074803,5.157763062146696,187.6426820266859,117.50847857918565,46.04734285691204,23293.118234084428,19.169838775894984,0.0,7.422966376534529,Stressed,Vegetative,21.56009916613549
21.464058640415104,40.79588528265758,5.186970411257163,90.89203422789944,110.38335267139989,63.811080048604396,59833.48044860183,2.6700061552434757,0.0,9.679355413842556,Stressed,Seedling,38.82129829906611
25.37581243486732,46.557571779982226,5.6293969969718844,186.13489390045243,49.3586445282369,64.23321044710752,31682.612345461188,34.46188529216865,0.0,9.1908107121887,Stressed,Mature,6.627804970054534
29.060379177903556,75.70004572962014,5.445039868053816,185.58935792691324,98.37541734714151,60.51615423320311,27943.26026621048,8.18023508374695,0.0,12.058693417305195,Stressed,Seedling,30.484247722689773
22.27259204758588,71.19396983523657,6.9357502944503775,188.55140675160692,34.3708708404105,119.03751455473325,53692.76794886371,33.51616040454201,0.0,11.257943784205775,Stressed,Mature,5.52463332016602
34.435641654419214,70.438625864005,5.804210116667586,124.42301589262907,103.60495008673266,151.41275384269227,11653.730443156743,40.97775949784736,0.0,10.226656820068358,Stressed,Mature,0.1897048524319469
34.24894589884222,41.752121939054305,7.011739462599581,179.8919430198338,84.14010862001473,131.5570390430031,36738.66808380598,34.569934294111256,0.0,9.144556249871322,Stressed,Mature,5.159398850307724
20.035645916507285,65.81166479980038,5.434614994557882,192.61488442509804,116.04908663728155,97.28481822566958,20512.860689296216,28.91040391854967,0.0,10.073165025114475,Stressed,Mature,9.531016207734702
24.94497011784771,90.85425498133907,6.232197948860209,98.69254128457692,116.40292099221706,88.48615575813783,28407.63957268816,27.176233296988336,0.0,12.347197661517875,Optimal,Mature,12.912589487905963
21.017566196335395,61.86755281208556,6.720092833882822,112.83116085238326,34.573359812191974,86.37497263710671,19988.8535935164,20.41348015865432,1.0003164220265743,9.981451937173855,Stressed,Vegetative,21.142189155070174
20.696809887549353,74.3707358383651,6.629977134664637,157.8860281003616,44.4469337000191,112.14963492349901,11891.137977435386,6.504421280236963,0.0,11.159087782960471,Stressed,Seedling,35.32367623265769
15.737738947090655,82.8900271592729,6.502823524825672,95.05397325849513,73.57863425868224,83.10647907334436,30825.606698427833,35.04773741047885,1.056980001950689,12.127260051545218,Stressed,Mature,6.994465638346176
